Soil water conditions for each weather station location.
Station	SoilWater	SoilWaterMax	PermanentWiltingPoint
agmerra_1418_216_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_187_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_188_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_189_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_190_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_191_ESP.txt	216.09	4384.90	2037.00
agmerra_1419_192_ESP.txt	216.10	4384.90	2037.00
agmerra_1419_193_ESP.txt	212.82	4384.90	2037.00
agmerra_1419_194_ESP.txt	215.87	4384.90	2037.00
agmerra_1419_195_ESP.txt	218.88	4384.90	2037.00
agmerra_1419_196_ESP.txt	211.61	4384.90	2037.00
agmerra_1419_197_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_198_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_199_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_200_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_201_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_202_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_203_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_204_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_205_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_206_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_207_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_208_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_209_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_210_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_211_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_212_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_213_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_214_ESP.txt	219.24	4384.90	2037.00
agmerra_1419_215_ESP.txt	219.24	4384.90	2037.00
agmerra_1420_187_ESP.txt	219.24	4384.90	2037.00
agmerra_1420_188_ESP.txt	219.24	4384.90	2037.00
agmerra_1420_189_ESP.txt	219.24	4384.90	2037.00
