cat	x	y	lon	lat	country	state
477055	1050	827	-75.1	7.4	COL	AN
477056	1050	828	-75.1	7.3	COL	AN
477057	1050	829	-75.1	7.2	COL	AN
477058	1050	830	-75.1	7.1	COL	AN
477059	1050	831	-75.1	7.0	COL	AN
477060	1050	832	-75.1	6.9	COL	AN
477061	1050	833	-75.1	6.8	COL	AN
477062	1050	834	-75.1	6.7	COL	AN
477063	1050	835	-75.1	6.6	COL	AN
477064	1050	836	-75.1	6.5	COL	AN
477065	1050	837	-75.1	6.4	COL	AN
477066	1050	838	-75.1	6.3	COL	AN
477067	1050	839	-75.1	6.2	COL	AN
477068	1050	840	-75.1	6.1	COL	AN
477069	1050	841	-75.1	6.0	COL	AN
477070	1050	842	-75.1	5.9	COL	AN
477071	1050	843	-75.1	5.8	COL	AN
477072	1050	844	-75.1	5.7	COL	AN
477073	1050	845	-75.1	5.6	COL	AN
477074	1050	846	-75.1	5.5	COL	CL
477075	1050	847	-75.1	5.4	COL	CL
477076	1050	848	-75.1	5.3	COL	CL
477077	1050	849	-75.1	5.2	COL	TO
477078	1050	850	-75.1	5.1	COL	TO
477079	1050	851	-75.1	5.0	COL	TO
477080	1050	852	-75.1	4.9	COL	TO
477081	1050	853	-75.1	4.8	COL	TO
477082	1050	854	-75.1	4.7	COL	TO
477083	1050	855	-75.1	4.6	COL	TO
477084	1050	856	-75.1	4.5	COL	TO
477085	1050	857	-75.1	4.4	COL	TO
477086	1050	858	-75.1	4.3	COL	TO
477087	1050	859	-75.1	4.2	COL	TO
477088	1050	860	-75.1	4.1	COL	TO
477089	1050	861	-75.1	4.0	COL	TO
477090	1050	862	-75.1	3.9	COL	TO
477091	1050	863	-75.1	3.8	COL	TO
477092	1050	864	-75.1	3.7	COL	TO
477093	1050	865	-75.1	3.6	COL	TO
477094	1050	866	-75.1	3.5	COL	TO
477095	1050	867	-75.1	3.4	COL	HU
477096	1050	868	-75.1	3.3	COL	HU
477097	1050	869	-75.1	3.2	COL	HU
477098	1050	870	-75.1	3.1	COL	HU
477099	1050	871	-75.1	3.0	COL	HU
477100	1050	872	-75.1	2.9	COL	HU
477101	1050	873	-75.1	2.8	COL	HU
477102	1050	874	-75.1	2.7	COL	HU
477103	1050	875	-75.1	2.6	COL	HU
477104	1050	876	-75.1	2.5	COL	CQ
477105	1050	877	-75.1	2.4	COL	CQ
477106	1050	878	-75.1	2.3	COL	CQ
477107	1050	879	-75.1	2.2	COL	CQ
477108	1050	880	-75.1	2.1	COL	CQ
477109	1050	881	-75.1	2.0	COL	CQ
477110	1050	882	-75.1	1.9	COL	CQ
477111	1050	883	-75.1	1.8	COL	CQ
477112	1050	884	-75.1	1.7	COL	CQ
477113	1050	885	-75.1	1.6	COL	CQ
477114	1050	886	-75.1	1.5	COL	CQ
477115	1050	887	-75.1	1.4	COL	CQ
477116	1050	888	-75.1	1.3	COL	CQ
477117	1050	889	-75.1	1.2	COL	CQ
477118	1050	890	-75.1	1.1	COL	CQ
477119	1050	891	-75.1	1.0	COL	CQ
477120	1050	892	-75.1	0.9	COL	CQ
477121	1050	893	-75.1	0.8	COL	CQ
477122	1050	894	-75.1	0.7	COL	CQ
477123	1050	895	-75.1	0.6	COL	CQ
477124	1050	896	-75.1	0.5	COL	PU
477125	1050	897	-75.1	0.4	COL	PU
477126	1050	898	-75.1	0.3	COL	PU
477127	1050	899	-75.1	0.2	COL	PU
477128	1050	900	-75.1	0.1	COL	PU
477129	1050	901	-75.1	0.0	COL	PU
477943	1051	792	-75.0	10.9	COL	AT
477944	1051	793	-75.0	10.8	COL	AT
477945	1051	794	-75.0	10.7	COL	AT
477946	1051	795	-75.0	10.6	COL	AT
477947	1051	796	-75.0	10.5	COL	AT
477948	1051	797	-75.0	10.4	COL	AT
477949	1051	798	-75.0	10.3	COL	BL
477950	1051	799	-75.0	10.2	COL	BL
477951	1051	800	-75.0	10.1	COL	BL
477952	1051	801	-75.0	10.0	COL	BL
477953	1051	802	-75.0	9.9	COL	BL
477954	1051	803	-75.0	9.8	COL	BL
477955	1051	804	-75.0	9.7	COL	BL
477956	1051	805	-75.0	9.6	COL	BL
477957	1051	806	-75.0	9.5	COL	BL
477958	1051	807	-75.0	9.4	COL	SU
477959	1051	808	-75.0	9.3	COL	SU
477960	1051	809	-75.0	9.2	COL	SU
477961	1051	810	-75.0	9.1	COL	SU
477962	1051	811	-75.0	9.0	COL	SU
477963	1051	812	-75.0	8.9	COL	SU
477964	1051	813	-75.0	8.8	COL	SU
477965	1051	814	-75.0	8.7	COL	SU
477966	1051	815	-75.0	8.6	COL	SU
477967	1051	816	-75.0	8.5	COL	SU
477968	1051	817	-75.0	8.4	COL	CO
477969	1051	818	-75.0	8.3	COL	CO
477970	1051	819	-75.0	8.2	COL	CO
477971	1051	820	-75.0	8.1	COL	CO
477972	1051	821	-75.0	8.0	COL	AN
477973	1051	822	-75.0	7.9	COL	AN
477974	1051	823	-75.0	7.8	COL	AN
477975	1051	824	-75.0	7.7	COL	AN
477976	1051	825	-75.0	7.6	COL	AN
477977	1051	826	-75.0	7.5	COL	AN
477978	1051	827	-75.0	7.4	COL	AN
477979	1051	828	-75.0	7.3	COL	AN
477980	1051	829	-75.0	7.2	COL	AN
477981	1051	830	-75.0	7.1	COL	AN
477982	1051	831	-75.0	7.0	COL	AN
477983	1051	832	-75.0	6.9	COL	AN
477984	1051	833	-75.0	6.8	COL	AN
477985	1051	834	-75.0	6.7	COL	AN
477986	1051	835	-75.0	6.6	COL	AN
477987	1051	836	-75.0	6.5	COL	AN
477988	1051	837	-75.0	6.4	COL	AN
477989	1051	838	-75.0	6.3	COL	AN
477990	1051	839	-75.0	6.2	COL	AN
477991	1051	840	-75.0	6.1	COL	AN
477992	1051	841	-75.0	6.0	COL	AN
477993	1051	842	-75.0	5.9	COL	AN
477994	1051	843	-75.0	5.8	COL	AN
477995	1051	844	-75.0	5.7	COL	AN
477996	1051	845	-75.0	5.6	COL	CL
477997	1051	846	-75.0	5.5	COL	CL
477998	1051	847	-75.0	5.4	COL	CL
477999	1051	848	-75.0	5.3	COL	CL
478000	1051	849	-75.0	5.2	COL	TO
478001	1051	850	-75.0	5.1	COL	TO
478002	1051	851	-75.0	5.0	COL	TO
478003	1051	852	-75.0	4.9	COL	TO
478004	1051	853	-75.0	4.8	COL	TO
478005	1051	854	-75.0	4.7	COL	TO
478006	1051	855	-75.0	4.6	COL	TO
478007	1051	856	-75.0	4.5	COL	TO
478008	1051	857	-75.0	4.4	COL	TO
478009	1051	858	-75.0	4.3	COL	TO
478010	1051	859	-75.0	4.2	COL	TO
478011	1051	860	-75.0	4.1	COL	TO
478012	1051	861	-75.0	4.0	COL	TO
478013	1051	862	-75.0	3.9	COL	TO
478014	1051	863	-75.0	3.8	COL	TO
478015	1051	864	-75.0	3.7	COL	TO
478016	1051	865	-75.0	3.6	COL	TO
478017	1051	866	-75.0	3.5	COL	TO
478018	1051	867	-75.0	3.4	COL	TO
478019	1051	868	-75.0	3.3	COL	TO
478020	1051	869	-75.0	3.2	COL	HU
478021	1051	870	-75.0	3.1	COL	HU
478022	1051	871	-75.0	3.0	COL	HU
478023	1051	872	-75.0	2.9	COL	HU
478024	1051	873	-75.0	2.8	COL	CQ
478025	1051	874	-75.0	2.7	COL	CQ
478026	1051	875	-75.0	2.6	COL	CQ
478027	1051	876	-75.0	2.5	COL	CQ
478028	1051	877	-75.0	2.4	COL	CQ
478029	1051	878	-75.0	2.3	COL	CQ
478030	1051	879	-75.0	2.2	COL	CQ
478031	1051	880	-75.0	2.1	COL	CQ
478032	1051	881	-75.0	2.0	COL	CQ
478033	1051	882	-75.0	1.9	COL	CQ
478034	1051	883	-75.0	1.8	COL	CQ
478035	1051	884	-75.0	1.7	COL	CQ
478036	1051	885	-75.0	1.6	COL	CQ
478037	1051	886	-75.0	1.5	COL	CQ
478038	1051	887	-75.0	1.4	COL	CQ
478039	1051	888	-75.0	1.3	COL	CQ
478040	1051	889	-75.0	1.2	COL	CQ
478041	1051	890	-75.0	1.1	COL	CQ
478042	1051	891	-75.0	1.0	COL	CQ
478043	1051	892	-75.0	0.9	COL	CQ
478044	1051	893	-75.0	0.8	COL	CQ
478045	1051	894	-75.0	0.7	COL	CQ
478046	1051	895	-75.0	0.6	COL	CQ
478047	1051	896	-75.0	0.5	COL	CQ
478048	1051	897	-75.0	0.4	COL	PU
478049	1051	898	-75.0	0.3	COL	PU
478050	1051	899	-75.0	0.2	COL	PU
478051	1051	900	-75.0	0.1	COL	PU
478052	1051	901	-75.0	0.0	COL	PU
478053	1051	902	-75.0	-0.1	COL	PU
478852	1052	791	-74.9	11.0	COL	AT
478853	1052	792	-74.9	10.9	COL	AT
478854	1052	793	-74.9	10.8	COL	AT
478855	1052	794	-74.9	10.7	COL	AT
478856	1052	795	-74.9	10.6	COL	AT
478857	1052	796	-74.9	10.5	COL	AT
478858	1052	797	-74.9	10.4	COL	AT
478859	1052	798	-74.9	10.3	COL	MA
478860	1052	799	-74.9	10.2	COL	MA
478861	1052	800	-74.9	10.1	COL	BL
478862	1052	801	-74.9	10.0	COL	BL
478863	1052	802	-74.9	9.9	COL	BL
478864	1052	803	-74.9	9.8	COL	BL
478865	1052	804	-74.9	9.7	COL	BL
478866	1052	805	-74.9	9.6	COL	BL
478867	1052	806	-74.9	9.5	COL	BL
478868	1052	807	-74.9	9.4	COL	BL
478869	1052	808	-74.9	9.3	COL	BL
478870	1052	809	-74.9	9.2	COL	BL
478871	1052	810	-74.9	9.1	COL	SU
478872	1052	811	-74.9	9.0	COL	SU
478873	1052	812	-74.9	8.9	COL	SU
478874	1052	813	-74.9	8.8	COL	SU
478875	1052	814	-74.9	8.7	COL	SU
478876	1052	815	-74.9	8.6	COL	SU
478877	1052	816	-74.9	8.5	COL	SU
478878	1052	817	-74.9	8.4	COL	CO
478879	1052	818	-74.9	8.3	COL	CO
478880	1052	819	-74.9	8.2	COL	CO
478881	1052	820	-74.9	8.1	COL	AN
478882	1052	821	-74.9	8.0	COL	AN
478883	1052	822	-74.9	7.9	COL	AN
478884	1052	823	-74.9	7.8	COL	AN
478885	1052	824	-74.9	7.7	COL	AN
478886	1052	825	-74.9	7.6	COL	AN
478887	1052	826	-74.9	7.5	COL	AN
478888	1052	827	-74.9	7.4	COL	AN
478889	1052	828	-74.9	7.3	COL	AN
478890	1052	829	-74.9	7.2	COL	AN
478891	1052	830	-74.9	7.1	COL	AN
478892	1052	831	-74.9	7.0	COL	AN
478893	1052	832	-74.9	6.9	COL	AN
478894	1052	833	-74.9	6.8	COL	AN
478895	1052	834	-74.9	6.7	COL	AN
478896	1052	835	-74.9	6.6	COL	AN
478897	1052	836	-74.9	6.5	COL	AN
478898	1052	837	-74.9	6.4	COL	AN
478899	1052	838	-74.9	6.3	COL	AN
478900	1052	839	-74.9	6.2	COL	AN
478901	1052	840	-74.9	6.1	COL	AN
478902	1052	841	-74.9	6.0	COL	AN
478903	1052	842	-74.9	5.9	COL	AN
478904	1052	843	-74.9	5.8	COL	AN
478905	1052	844	-74.9	5.7	COL	CL
478906	1052	845	-74.9	5.6	COL	CL
478907	1052	846	-74.9	5.5	COL	CL
478908	1052	847	-74.9	5.4	COL	CL
478909	1052	848	-74.9	5.3	COL	TO
478910	1052	849	-74.9	5.2	COL	TO
478911	1052	850	-74.9	5.1	COL	TO
478912	1052	851	-74.9	5.0	COL	TO
478913	1052	852	-74.9	4.9	COL	TO
478914	1052	853	-74.9	4.8	COL	TO
478915	1052	854	-74.9	4.7	COL	TO
478916	1052	855	-74.9	4.6	COL	TO
478917	1052	856	-74.9	4.5	COL	TO
478918	1052	857	-74.9	4.4	COL	TO
478919	1052	858	-74.9	4.3	COL	TO
478920	1052	859	-74.9	4.2	COL	TO
478921	1052	860	-74.9	4.1	COL	TO
478922	1052	861	-74.9	4.0	COL	TO
478923	1052	862	-74.9	3.9	COL	TO
478924	1052	863	-74.9	3.8	COL	TO
478925	1052	864	-74.9	3.7	COL	TO
478926	1052	865	-74.9	3.6	COL	TO
478927	1052	866	-74.9	3.5	COL	TO
478928	1052	867	-74.9	3.4	COL	TO
478929	1052	868	-74.9	3.3	COL	TO
478930	1052	869	-74.9	3.2	COL	HU
478931	1052	870	-74.9	3.1	COL	HU
478932	1052	871	-74.9	3.0	COL	HU
478933	1052	872	-74.9	2.9	COL	CQ
478934	1052	873	-74.9	2.8	COL	CQ
478935	1052	874	-74.9	2.7	COL	CQ
478936	1052	875	-74.9	2.6	COL	CQ
478937	1052	876	-74.9	2.5	COL	CQ
478938	1052	877	-74.9	2.4	COL	CQ
478939	1052	878	-74.9	2.3	COL	CQ
478940	1052	879	-74.9	2.2	COL	CQ
478941	1052	880	-74.9	2.1	COL	CQ
478942	1052	881	-74.9	2.0	COL	CQ
478943	1052	882	-74.9	1.9	COL	CQ
478944	1052	883	-74.9	1.8	COL	CQ
478945	1052	884	-74.9	1.7	COL	CQ
478946	1052	885	-74.9	1.6	COL	CQ
478947	1052	886	-74.9	1.5	COL	CQ
478948	1052	887	-74.9	1.4	COL	CQ
478949	1052	888	-74.9	1.3	COL	CQ
478950	1052	889	-74.9	1.2	COL	CQ
478951	1052	890	-74.9	1.1	COL	CQ
478952	1052	891	-74.9	1.0	COL	CQ
478953	1052	892	-74.9	0.9	COL	CQ
478954	1052	893	-74.9	0.8	COL	CQ
478955	1052	894	-74.9	0.7	COL	CQ
478956	1052	895	-74.9	0.6	COL	CQ
478957	1052	896	-74.9	0.5	COL	CQ
478958	1052	897	-74.9	0.4	COL	CQ
478959	1052	898	-74.9	0.3	COL	CQ
478960	1052	899	-74.9	0.2	COL	PU
478961	1052	900	-74.9	0.1	COL	PU
478962	1052	901	-74.9	0.0	COL	PU
478963	1052	902	-74.9	-0.1	COL	PU
478964	1052	903	-74.9	-0.2	COL	PU
479776	1053	791	-74.8	11.0	COL	AT
479777	1053	792	-74.8	10.9	COL	AT
479778	1053	793	-74.8	10.8	COL	AT
479779	1053	794	-74.8	10.7	COL	AT
479780	1053	795	-74.8	10.6	COL	AT
479781	1053	796	-74.8	10.5	COL	MA
479782	1053	797	-74.8	10.4	COL	MA
479783	1053	798	-74.8	10.3	COL	MA
479784	1053	799	-74.8	10.2	COL	MA
479785	1053	800	-74.8	10.1	COL	MA
479786	1053	801	-74.8	10.0	COL	MA
479787	1053	802	-74.8	9.9	COL	MA
479788	1053	803	-74.8	9.8	COL	MA
479789	1053	804	-74.8	9.7	COL	MA
479790	1053	805	-74.8	9.6	COL	BL
479791	1053	806	-74.8	9.5	COL	MA
479792	1053	807	-74.8	9.4	COL	BL
479793	1053	808	-74.8	9.3	COL	BL
479794	1053	809	-74.8	9.2	COL	BL
479795	1053	810	-74.8	9.1	COL	BL
479796	1053	811	-74.8	9.0	COL	SU
479797	1053	812	-74.8	8.9	COL	SU
479798	1053	813	-74.8	8.8	COL	SU
479799	1053	814	-74.8	8.7	COL	SU
479800	1053	815	-74.8	8.6	COL	SU
479801	1053	816	-74.8	8.5	COL	SU
479802	1053	817	-74.8	8.4	COL	SU
479803	1053	818	-74.8	8.3	COL	SU
479804	1053	819	-74.8	8.2	COL	BL
479805	1053	820	-74.8	8.1	COL	AN
479806	1053	821	-74.8	8.0	COL	AN
479807	1053	822	-74.8	7.9	COL	AN
479808	1053	823	-74.8	7.8	COL	AN
479809	1053	824	-74.8	7.7	COL	AN
479810	1053	825	-74.8	7.6	COL	AN
479811	1053	826	-74.8	7.5	COL	AN
479812	1053	827	-74.8	7.4	COL	AN
479813	1053	828	-74.8	7.3	COL	AN
479814	1053	829	-74.8	7.2	COL	AN
479815	1053	830	-74.8	7.1	COL	AN
479816	1053	831	-74.8	7.0	COL	AN
479817	1053	832	-74.8	6.9	COL	AN
479818	1053	833	-74.8	6.8	COL	AN
479819	1053	834	-74.8	6.7	COL	AN
479820	1053	835	-74.8	6.6	COL	AN
479821	1053	836	-74.8	6.5	COL	AN
479822	1053	837	-74.8	6.4	COL	AN
479823	1053	838	-74.8	6.3	COL	AN
479824	1053	839	-74.8	6.2	COL	AN
479825	1053	840	-74.8	6.1	COL	AN
479826	1053	841	-74.8	6.0	COL	AN
479827	1053	842	-74.8	5.9	COL	AN
479828	1053	843	-74.8	5.8	COL	AN
479829	1053	844	-74.8	5.7	COL	CL
479830	1053	845	-74.8	5.6	COL	CL
479831	1053	846	-74.8	5.5	COL	CL
479832	1053	847	-74.8	5.4	COL	CL
479833	1053	848	-74.8	5.3	COL	TO
479834	1053	849	-74.8	5.2	COL	TO
479835	1053	850	-74.8	5.1	COL	TO
479836	1053	851	-74.8	5.0	COL	TO
479837	1053	852	-74.8	4.9	COL	TO
479838	1053	853	-74.8	4.8	COL	TO
479839	1053	854	-74.8	4.7	COL	CU
479840	1053	855	-74.8	4.6	COL	CU
479841	1053	856	-74.8	4.5	COL	CU
479842	1053	857	-74.8	4.4	COL	CU
479843	1053	858	-74.8	4.3	COL	CU
479844	1053	859	-74.8	4.2	COL	TO
479845	1053	860	-74.8	4.1	COL	TO
479846	1053	861	-74.8	4.0	COL	TO
479847	1053	862	-74.8	3.9	COL	TO
479848	1053	863	-74.8	3.8	COL	TO
479849	1053	864	-74.8	3.7	COL	TO
479850	1053	865	-74.8	3.6	COL	TO
479851	1053	866	-74.8	3.5	COL	TO
479852	1053	867	-74.8	3.4	COL	HU
479853	1053	868	-74.8	3.3	COL	HU
479854	1053	869	-74.8	3.2	COL	HU
479855	1053	870	-74.8	3.1	COL	ME
479856	1053	871	-74.8	3.0	COL	ME
479857	1053	872	-74.8	2.9	COL	CQ
479858	1053	873	-74.8	2.8	COL	CQ
479859	1053	874	-74.8	2.7	COL	CQ
479860	1053	875	-74.8	2.6	COL	CQ
479861	1053	876	-74.8	2.5	COL	CQ
479862	1053	877	-74.8	2.4	COL	CQ
479863	1053	878	-74.8	2.3	COL	CQ
479864	1053	879	-74.8	2.2	COL	CQ
479865	1053	880	-74.8	2.1	COL	CQ
479866	1053	881	-74.8	2.0	COL	CQ
479867	1053	882	-74.8	1.9	COL	CQ
479868	1053	883	-74.8	1.8	COL	CQ
479869	1053	884	-74.8	1.7	COL	CQ
479870	1053	885	-74.8	1.6	COL	CQ
479871	1053	886	-74.8	1.5	COL	CQ
479872	1053	887	-74.8	1.4	COL	CQ
479873	1053	888	-74.8	1.3	COL	CQ
479874	1053	889	-74.8	1.2	COL	CQ
479875	1053	890	-74.8	1.1	COL	CQ
479876	1053	891	-74.8	1.0	COL	CQ
479877	1053	892	-74.8	0.9	COL	CQ
479878	1053	893	-74.8	0.8	COL	CQ
479879	1053	894	-74.8	0.7	COL	CQ
479880	1053	895	-74.8	0.6	COL	CQ
479881	1053	896	-74.8	0.5	COL	CQ
479882	1053	897	-74.8	0.4	COL	CQ
479883	1053	898	-74.8	0.3	COL	CQ
479884	1053	899	-74.8	0.2	COL	PU
479885	1053	900	-74.8	0.1	COL	PU
479886	1053	901	-74.8	0.0	COL	PU
479887	1053	902	-74.8	-0.1	COL	PU
480700	1054	791	-74.7	11.0	COL	MA
480701	1054	792	-74.7	10.9	COL	MA
480702	1054	793	-74.7	10.8	COL	MA
480703	1054	794	-74.7	10.7	COL	MA
480704	1054	795	-74.7	10.6	COL	MA
480705	1054	796	-74.7	10.5	COL	MA
480706	1054	797	-74.7	10.4	COL	MA
480707	1054	798	-74.7	10.3	COL	MA
480708	1054	799	-74.7	10.2	COL	MA
480709	1054	800	-74.7	10.1	COL	MA
480710	1054	801	-74.7	10.0	COL	MA
480711	1054	802	-74.7	9.9	COL	MA
480712	1054	803	-74.7	9.8	COL	MA
480713	1054	804	-74.7	9.7	COL	MA
480714	1054	805	-74.7	9.6	COL	MA
480715	1054	806	-74.7	9.5	COL	MA
480716	1054	807	-74.7	9.4	COL	BL
480717	1054	808	-74.7	9.3	COL	BL
480718	1054	809	-74.7	9.2	COL	BL
480719	1054	810	-74.7	9.1	COL	BL
480720	1054	811	-74.7	9.0	COL	BL
480721	1054	812	-74.7	8.9	COL	SU
480722	1054	813	-74.7	8.8	COL	SU
480723	1054	814	-74.7	8.7	COL	SU
480724	1054	815	-74.7	8.6	COL	SU
480725	1054	816	-74.7	8.5	COL	SU
480726	1054	817	-74.7	8.4	COL	SU
480727	1054	818	-74.7	8.3	COL	BL
480728	1054	819	-74.7	8.2	COL	BL
480729	1054	820	-74.7	8.1	COL	BL
480730	1054	821	-74.7	8.0	COL	AN
480731	1054	822	-74.7	7.9	COL	AN
480732	1054	823	-74.7	7.8	COL	AN
480733	1054	824	-74.7	7.7	COL	AN
480734	1054	825	-74.7	7.6	COL	AN
480735	1054	826	-74.7	7.5	COL	AN
480736	1054	827	-74.7	7.4	COL	AN
480737	1054	828	-74.7	7.3	COL	AN
480738	1054	829	-74.7	7.2	COL	AN
480739	1054	830	-74.7	7.1	COL	AN
480740	1054	831	-74.7	7.0	COL	AN
480741	1054	832	-74.7	6.9	COL	AN
480742	1054	833	-74.7	6.8	COL	AN
480743	1054	834	-74.7	6.7	COL	AN
480744	1054	835	-74.7	6.6	COL	AN
480745	1054	836	-74.7	6.5	COL	AN
480746	1054	837	-74.7	6.4	COL	AN
480747	1054	838	-74.7	6.3	COL	AN
480748	1054	839	-74.7	6.2	COL	AN
480749	1054	840	-74.7	6.1	COL	AN
480750	1054	841	-74.7	6.0	COL	AN
480751	1054	842	-74.7	5.9	COL	AN
480752	1054	843	-74.7	5.8	COL	AN
480753	1054	844	-74.7	5.7	COL	CL
480754	1054	845	-74.7	5.6	COL	CL
480755	1054	846	-74.7	5.5	COL	CL
480756	1054	847	-74.7	5.4	COL	CL
480757	1054	848	-74.7	5.3	COL	CU
480758	1054	849	-74.7	5.2	COL	CU
480759	1054	850	-74.7	5.1	COL	CU
480760	1054	851	-74.7	5.0	COL	CU
480761	1054	852	-74.7	4.9	COL	CU
480762	1054	853	-74.7	4.8	COL	CU
480763	1054	854	-74.7	4.7	COL	CU
480764	1054	855	-74.7	4.6	COL	CU
480765	1054	856	-74.7	4.5	COL	CU
480766	1054	857	-74.7	4.4	COL	CU
480767	1054	858	-74.7	4.3	COL	CU
480768	1054	859	-74.7	4.2	COL	TO
480769	1054	860	-74.7	4.1	COL	TO
480770	1054	861	-74.7	4.0	COL	TO
480771	1054	862	-74.7	3.9	COL	TO
480772	1054	863	-74.7	3.8	COL	TO
480773	1054	864	-74.7	3.7	COL	TO
480774	1054	865	-74.7	3.6	COL	HU
480775	1054	866	-74.7	3.5	COL	HU
480776	1054	867	-74.7	3.4	COL	HU
480777	1054	868	-74.7	3.3	COL	HU
480778	1054	869	-74.7	3.2	COL	HU
480779	1054	870	-74.7	3.1	COL	ME
480780	1054	871	-74.7	3.0	COL	ME
480781	1054	872	-74.7	2.9	COL	ME
480782	1054	873	-74.7	2.8	COL	CQ
480783	1054	874	-74.7	2.7	COL	CQ
480784	1054	875	-74.7	2.6	COL	CQ
480785	1054	876	-74.7	2.5	COL	CQ
480786	1054	877	-74.7	2.4	COL	CQ
480787	1054	878	-74.7	2.3	COL	CQ
480788	1054	879	-74.7	2.2	COL	CQ
480789	1054	880	-74.7	2.1	COL	CQ
480790	1054	881	-74.7	2.0	COL	CQ
480791	1054	882	-74.7	1.9	COL	CQ
480792	1054	883	-74.7	1.8	COL	CQ
480793	1054	884	-74.7	1.7	COL	CQ
480794	1054	885	-74.7	1.6	COL	CQ
480795	1054	886	-74.7	1.5	COL	CQ
480796	1054	887	-74.7	1.4	COL	CQ
480797	1054	888	-74.7	1.3	COL	CQ
480798	1054	889	-74.7	1.2	COL	CQ
480799	1054	890	-74.7	1.1	COL	CQ
480800	1054	891	-74.7	1.0	COL	CQ
480801	1054	892	-74.7	0.9	COL	CQ
480802	1054	893	-74.7	0.8	COL	CQ
480803	1054	894	-74.7	0.7	COL	CQ
480804	1054	895	-74.7	0.6	COL	CQ
480805	1054	896	-74.7	0.5	COL	CQ
480806	1054	897	-74.7	0.4	COL	CQ
480807	1054	898	-74.7	0.3	COL	CQ
480808	1054	899	-74.7	0.2	COL	CQ
480809	1054	900	-74.7	0.1	COL	PU
480810	1054	901	-74.7	0.0	COL	PU
480811	1054	902	-74.7	-0.1	COL	PU
480812	1054	903	-74.7	-0.2	COL	PU
480813	1054	904	-74.7	-0.3	COL	PU
481622	1055	791	-74.6	11.0	COL	MA
481623	1055	792	-74.6	10.9	COL	MA
481625	1055	794	-74.6	10.7	COL	MA
481626	1055	795	-74.6	10.6	COL	MA
481627	1055	796	-74.6	10.5	COL	MA
481628	1055	797	-74.6	10.4	COL	MA
481629	1055	798	-74.6	10.3	COL	MA
481630	1055	799	-74.6	10.2	COL	MA
481631	1055	800	-74.6	10.1	COL	MA
481632	1055	801	-74.6	10.0	COL	MA
481633	1055	802	-74.6	9.9	COL	MA
481634	1055	803	-74.6	9.8	COL	MA
481635	1055	804	-74.6	9.7	COL	MA
481636	1055	805	-74.6	9.6	COL	MA
481637	1055	806	-74.6	9.5	COL	MA
481638	1055	807	-74.6	9.4	COL	MA
481639	1055	808	-74.6	9.3	COL	BL
481640	1055	809	-74.6	9.2	COL	BL
481641	1055	810	-74.6	9.1	COL	BL
481642	1055	811	-74.6	9.0	COL	BL
481643	1055	812	-74.6	8.9	COL	BL
481644	1055	813	-74.6	8.8	COL	SU
481645	1055	814	-74.6	8.7	COL	SU
481646	1055	815	-74.6	8.6	COL	SU
481647	1055	816	-74.6	8.5	COL	SU
481648	1055	817	-74.6	8.4	COL	BL
481649	1055	818	-74.6	8.3	COL	BL
481650	1055	819	-74.6	8.2	COL	BL
481651	1055	820	-74.6	8.1	COL	BL
481652	1055	821	-74.6	8.0	COL	BL
481653	1055	822	-74.6	7.9	COL	AN
481654	1055	823	-74.6	7.8	COL	AN
481655	1055	824	-74.6	7.7	COL	AN
481656	1055	825	-74.6	7.6	COL	AN
481657	1055	826	-74.6	7.5	COL	AN
481658	1055	827	-74.6	7.4	COL	AN
481659	1055	828	-74.6	7.3	COL	AN
481660	1055	829	-74.6	7.2	COL	AN
481661	1055	830	-74.6	7.1	COL	AN
481662	1055	831	-74.6	7.0	COL	AN
481663	1055	832	-74.6	6.9	COL	AN
481664	1055	833	-74.6	6.8	COL	AN
481665	1055	834	-74.6	6.7	COL	AN
481666	1055	835	-74.6	6.6	COL	AN
481667	1055	836	-74.6	6.5	COL	AN
481668	1055	837	-74.6	6.4	COL	AN
481669	1055	838	-74.6	6.3	COL	AN
481670	1055	839	-74.6	6.2	COL	AN
481671	1055	840	-74.6	6.1	COL	AN
481672	1055	841	-74.6	6.0	COL	AN
481673	1055	842	-74.6	5.9	COL	BY
481674	1055	843	-74.6	5.8	COL	BY
481675	1055	844	-74.6	5.7	COL	CU
481676	1055	845	-74.6	5.6	COL	CU
481677	1055	846	-74.6	5.5	COL	CU
481678	1055	847	-74.6	5.4	COL	CU
481679	1055	848	-74.6	5.3	COL	CU
481680	1055	849	-74.6	5.2	COL	CU
481681	1055	850	-74.6	5.1	COL	CU
481682	1055	851	-74.6	5.0	COL	CU
481683	1055	852	-74.6	4.9	COL	CU
481684	1055	853	-74.6	4.8	COL	CU
481685	1055	854	-74.6	4.7	COL	CU
481686	1055	855	-74.6	4.6	COL	CU
481687	1055	856	-74.6	4.5	COL	CU
481688	1055	857	-74.6	4.4	COL	CU
481689	1055	858	-74.6	4.3	COL	CU
481690	1055	859	-74.6	4.2	COL	TO
481691	1055	860	-74.6	4.1	COL	TO
481692	1055	861	-74.6	4.0	COL	TO
481693	1055	862	-74.6	3.9	COL	TO
481694	1055	863	-74.6	3.8	COL	TO
481695	1055	864	-74.6	3.7	COL	HU
481696	1055	865	-74.6	3.6	COL	HU
481697	1055	866	-74.6	3.5	COL	ME
481698	1055	867	-74.6	3.4	COL	ME
481699	1055	868	-74.6	3.3	COL	ME
